bit index,bit value,module,name,type,path,description,sinks
1352,0,sb_0__2_,mem_bottom_track_27,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_27,sb routing mux,cby_0__2_.chany_top_in[13]
1353,0,sb_0__2_,mem_bottom_track_27,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_27,sb routing mux,cby_0__2_.chany_top_in[13]
1354,0,sb_0__2_,mem_bottom_track_25,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_25,sb routing mux,cby_0__2_.chany_top_in[12]
1355,0,sb_0__2_,mem_bottom_track_25,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_25,sb routing mux,cby_0__2_.chany_top_in[12]
1356,0,sb_0__2_,mem_bottom_track_23,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_23,sb routing mux,cby_0__2_.chany_top_in[11]
1357,0,sb_0__2_,mem_bottom_track_23,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_23,sb routing mux,cby_0__2_.chany_top_in[11]
1358,1,sb_0__2_,mem_bottom_track_21,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_21,sb routing mux,cby_0__2_.chany_top_in[10]
1359,0,sb_0__2_,mem_bottom_track_21,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_21,sb routing mux,cby_0__2_.chany_top_in[10]
1360,0,sb_0__2_,mem_bottom_track_17,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_17,sb routing mux,cby_0__2_.chany_top_in[8]
1361,0,sb_0__2_,mem_bottom_track_17,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_17,sb routing mux,cby_0__2_.chany_top_in[8]
1362,0,sb_0__2_,mem_bottom_track_15,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_15,sb routing mux,cby_0__2_.chany_top_in[7]
1363,0,sb_0__2_,mem_bottom_track_15,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_15,sb routing mux,cby_0__2_.chany_top_in[7]
1364,0,sb_0__2_,mem_bottom_track_13,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_13,sb routing mux,cby_0__2_.chany_top_in[6]
1365,0,sb_0__2_,mem_bottom_track_13,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_13,sb routing mux,cby_0__2_.chany_top_in[6]
1366,0,sb_0__2_,mem_bottom_track_11,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_11,sb routing mux,cby_0__2_.chany_top_in[5]
1367,0,sb_0__2_,mem_bottom_track_11,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_11,sb routing mux,cby_0__2_.chany_top_in[5]
1368,0,sb_0__2_,mem_bottom_track_9,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_9,sb routing mux,cby_0__2_.chany_top_in[4]
1369,0,sb_0__2_,mem_bottom_track_9,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_9,sb routing mux,cby_0__2_.chany_top_in[4]
1370,0,sb_0__2_,mem_bottom_track_7,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_7,sb routing mux,cby_0__2_.chany_top_in[3]
1371,0,sb_0__2_,mem_bottom_track_7,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_7,sb routing mux,cby_0__2_.chany_top_in[3]
1372,0,sb_0__2_,mem_bottom_track_5,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_5,sb routing mux,cby_0__2_.chany_top_in[2]
1373,0,sb_0__2_,mem_bottom_track_5,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_5,sb routing mux,cby_0__2_.chany_top_in[2]
1374,0,sb_0__2_,mem_bottom_track_3,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_3,sb routing mux,cby_0__2_.chany_top_in[1]
1375,0,sb_0__2_,mem_bottom_track_3,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_3,sb routing mux,cby_0__2_.chany_top_in[1]
1376,0,sb_0__2_,mem_bottom_track_1,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_1,sb routing mux,cby_0__2_.chany_top_in[0]
1377,0,sb_0__2_,mem_bottom_track_1,mux_tree_tapbuf_size2,sb_0__2_/mem_bottom_track_1,sb routing mux,cby_0__2_.chany_top_in[0]
1378,1,sb_0__2_,mem_right_track_36,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_36,sb routing mux,cbx_1__2_.chanx_left_in[18]
1379,0,sb_0__2_,mem_right_track_36,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_36,sb routing mux,cbx_1__2_.chanx_left_in[18]
1380,0,sb_0__2_,mem_right_track_34,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_34,sb routing mux,cbx_1__2_.chanx_left_in[17]
1381,0,sb_0__2_,mem_right_track_34,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_34,sb routing mux,cbx_1__2_.chanx_left_in[17]
1382,0,sb_0__2_,mem_right_track_32,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_32,sb routing mux,cbx_1__2_.chanx_left_in[16]
1383,0,sb_0__2_,mem_right_track_32,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_32,sb routing mux,cbx_1__2_.chanx_left_in[16]
1384,0,sb_0__2_,mem_right_track_30,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_30,sb routing mux,cbx_1__2_.chanx_left_in[15]
1385,0,sb_0__2_,mem_right_track_30,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_30,sb routing mux,cbx_1__2_.chanx_left_in[15]
1386,0,sb_0__2_,mem_right_track_28,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_28,sb routing mux,cbx_1__2_.chanx_left_in[14]
1387,0,sb_0__2_,mem_right_track_28,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_28,sb routing mux,cbx_1__2_.chanx_left_in[14]
1388,0,sb_0__2_,mem_right_track_26,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_26,sb routing mux,cbx_1__2_.chanx_left_in[13]
1389,0,sb_0__2_,mem_right_track_26,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_26,sb routing mux,cbx_1__2_.chanx_left_in[13]
1390,0,sb_0__2_,mem_right_track_24,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_24,sb routing mux,cbx_1__2_.chanx_left_in[12]
1391,0,sb_0__2_,mem_right_track_24,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_24,sb routing mux,cbx_1__2_.chanx_left_in[12]
1392,0,sb_0__2_,mem_right_track_22,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_22,sb routing mux,cbx_1__2_.chanx_left_in[11]
1393,0,sb_0__2_,mem_right_track_22,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_22,sb routing mux,cbx_1__2_.chanx_left_in[11]
1394,0,sb_0__2_,mem_right_track_20,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_20,sb routing mux,cbx_1__2_.chanx_left_in[10]
1395,0,sb_0__2_,mem_right_track_20,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_20,sb routing mux,cbx_1__2_.chanx_left_in[10]
1396,0,sb_0__2_,mem_right_track_16,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_16,sb routing mux,cbx_1__2_.chanx_left_in[8]
1397,0,sb_0__2_,mem_right_track_16,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_16,sb routing mux,cbx_1__2_.chanx_left_in[8]
1398,0,sb_0__2_,mem_right_track_14,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_14,sb routing mux,cbx_1__2_.chanx_left_in[7]
1399,0,sb_0__2_,mem_right_track_14,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_14,sb routing mux,cbx_1__2_.chanx_left_in[7]
1400,0,sb_0__2_,mem_right_track_12,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_12,sb routing mux,cbx_1__2_.chanx_left_in[6]
1401,0,sb_0__2_,mem_right_track_12,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_12,sb routing mux,cbx_1__2_.chanx_left_in[6]
1402,1,sb_0__2_,mem_right_track_10,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_10,sb routing mux,cbx_1__2_.chanx_left_in[5]
1403,0,sb_0__2_,mem_right_track_10,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_10,sb routing mux,cbx_1__2_.chanx_left_in[5]
1404,0,sb_0__2_,mem_right_track_8,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_8,sb routing mux,cbx_1__2_.chanx_left_in[4]
1405,0,sb_0__2_,mem_right_track_8,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_8,sb routing mux,cbx_1__2_.chanx_left_in[4]
1406,0,sb_0__2_,mem_right_track_6,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_6,sb routing mux,cbx_1__2_.chanx_left_in[3]
1407,0,sb_0__2_,mem_right_track_6,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_6,sb routing mux,cbx_1__2_.chanx_left_in[3]
1408,0,sb_0__2_,mem_right_track_4,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_4,sb routing mux,cbx_1__2_.chanx_left_in[2]
1409,0,sb_0__2_,mem_right_track_4,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_4,sb routing mux,cbx_1__2_.chanx_left_in[2]
1410,0,sb_0__2_,mem_right_track_2,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_2,sb routing mux,cbx_1__2_.chanx_left_in[1]
1411,0,sb_0__2_,mem_right_track_2,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_2,sb routing mux,cbx_1__2_.chanx_left_in[1]
1412,0,sb_0__2_,mem_right_track_0,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_0,sb routing mux,cbx_1__2_.chanx_left_in[0]
1413,0,sb_0__2_,mem_right_track_0,mux_tree_tapbuf_size2,sb_0__2_/mem_right_track_0,sb routing mux,cbx_1__2_.chanx_left_in[0]
1414,1,grid_io_top_1__3_,logical_tile_io_mode_io__7,logical_tile_io_mode_io__7,grid_io_top_1__3_/logical_tile_io_mode_io__7/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1415,0,grid_io_top_1__3_,logical_tile_io_mode_io__6,logical_tile_io_mode_io__6,grid_io_top_1__3_/logical_tile_io_mode_io__6/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1416,1,grid_io_top_1__3_,logical_tile_io_mode_io__5,logical_tile_io_mode_io__5,grid_io_top_1__3_/logical_tile_io_mode_io__5/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1417,1,grid_io_top_1__3_,logical_tile_io_mode_io__4,logical_tile_io_mode_io__4,grid_io_top_1__3_/logical_tile_io_mode_io__4/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1418,1,grid_io_top_1__3_,logical_tile_io_mode_io__3,logical_tile_io_mode_io__3,grid_io_top_1__3_/logical_tile_io_mode_io__3/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1419,1,grid_io_top_1__3_,logical_tile_io_mode_io__2,logical_tile_io_mode_io__2,grid_io_top_1__3_/logical_tile_io_mode_io__2/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1420,1,grid_io_top_1__3_,logical_tile_io_mode_io__1,logical_tile_io_mode_io__1,grid_io_top_1__3_/logical_tile_io_mode_io__1/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1421,1,grid_io_top_1__3_,logical_tile_io_mode_io__0,logical_tile_io_mode_io__0,grid_io_top_1__3_/logical_tile_io_mode_io__0/logical_tile_io_mode_physical__iopad_0/GPIO_DFF_mem,gpio config,not specified
1422,0,cbx_1__2_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_2,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_8_
1423,0,cbx_1__2_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_2,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_8_
1424,0,cbx_1__2_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_2,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_8_
1425,0,cbx_1__2_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_2,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_8_
1426,0,cbx_1__2_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_1,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_4_
1427,0,cbx_1__2_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_1,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_4_
1428,0,cbx_1__2_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_1,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_4_
1429,0,cbx_1__2_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_1,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_4_
1430,0,cbx_1__2_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_0,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_0_
1431,0,cbx_1__2_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_0,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_0_
1432,0,cbx_1__2_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_0,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_0_
1433,0,cbx_1__2_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_top_ipin_0,cb clb input config,grid_clb_1__2_.top_width_0_height_0_subtile_0__pin_I_0_
1434,0,cbx_1__2_,mem_bottom_ipin_7,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_7,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_7__pin_outpad_0_
1435,0,cbx_1__2_,mem_bottom_ipin_7,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_7,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_7__pin_outpad_0_
1436,0,cbx_1__2_,mem_bottom_ipin_7,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_7,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_7__pin_outpad_0_
1437,0,cbx_1__2_,mem_bottom_ipin_7,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_7,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_7__pin_outpad_0_
1438,0,cbx_1__2_,mem_bottom_ipin_6,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_6,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_6__pin_outpad_0_
1439,1,cbx_1__2_,mem_bottom_ipin_6,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_6,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_6__pin_outpad_0_
1440,1,cbx_1__2_,mem_bottom_ipin_6,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_6,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_6__pin_outpad_0_
1441,0,cbx_1__2_,mem_bottom_ipin_6,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_6,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_6__pin_outpad_0_
1442,0,cbx_1__2_,mem_bottom_ipin_5,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_5,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_5__pin_outpad_0_
1443,0,cbx_1__2_,mem_bottom_ipin_5,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_5,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_5__pin_outpad_0_
1444,0,cbx_1__2_,mem_bottom_ipin_5,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_5,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_5__pin_outpad_0_
1445,0,cbx_1__2_,mem_bottom_ipin_5,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_5,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_5__pin_outpad_0_
1446,0,cbx_1__2_,mem_bottom_ipin_4,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_4,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_4__pin_outpad_0_
1447,0,cbx_1__2_,mem_bottom_ipin_4,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_4,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_4__pin_outpad_0_
1448,0,cbx_1__2_,mem_bottom_ipin_4,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_4,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_4__pin_outpad_0_
1449,0,cbx_1__2_,mem_bottom_ipin_4,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_4,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_4__pin_outpad_0_
1450,0,cbx_1__2_,mem_bottom_ipin_3,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_3,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_3__pin_outpad_0_
1451,0,cbx_1__2_,mem_bottom_ipin_3,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_3,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_3__pin_outpad_0_
1452,0,cbx_1__2_,mem_bottom_ipin_3,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_3,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_3__pin_outpad_0_
1453,0,cbx_1__2_,mem_bottom_ipin_3,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_3,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_3__pin_outpad_0_
1454,0,cbx_1__2_,mem_bottom_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_2,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_2__pin_outpad_0_
1455,0,cbx_1__2_,mem_bottom_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_2,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_2__pin_outpad_0_
1456,0,cbx_1__2_,mem_bottom_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_2,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_2__pin_outpad_0_
1457,0,cbx_1__2_,mem_bottom_ipin_2,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_2,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_2__pin_outpad_0_
1458,0,cbx_1__2_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_1,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_1__pin_outpad_0_
1459,0,cbx_1__2_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_1,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_1__pin_outpad_0_
1460,0,cbx_1__2_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_1,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_1__pin_outpad_0_
1461,0,cbx_1__2_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_1,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_1__pin_outpad_0_
1462,0,cbx_1__2_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_0,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_0__pin_outpad_0_
1463,0,cbx_1__2_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_0,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_0__pin_outpad_0_
1464,0,cbx_1__2_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_0,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_0__pin_outpad_0_
1465,0,cbx_1__2_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_1__2_/mem_bottom_ipin_0,cb outpad config,grid_io_top_1__3_.bottom_width_0_height_0_subtile_0__pin_outpad_0_
1466,0,sb_1__2_,mem_bottom_track_39,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_39,sb routing mux,cby_1__2_.chany_top_in[19]
1467,0,sb_1__2_,mem_bottom_track_39,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_39,sb routing mux,cby_1__2_.chany_top_in[19]
1468,0,sb_1__2_,mem_bottom_track_37,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_37,sb routing mux,cby_1__2_.chany_top_in[18]
1469,0,sb_1__2_,mem_bottom_track_37,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_37,sb routing mux,cby_1__2_.chany_top_in[18]
1470,0,sb_1__2_,mem_bottom_track_35,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_35,sb routing mux,cby_1__2_.chany_top_in[17]
1471,0,sb_1__2_,mem_bottom_track_35,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_35,sb routing mux,cby_1__2_.chany_top_in[17]
1472,0,sb_1__2_,mem_bottom_track_33,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_33,sb routing mux,cby_1__2_.chany_top_in[16]
1473,0,sb_1__2_,mem_bottom_track_33,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_33,sb routing mux,cby_1__2_.chany_top_in[16]
1474,0,sb_1__2_,mem_bottom_track_31,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_31,sb routing mux,cby_1__2_.chany_top_in[15]
1475,0,sb_1__2_,mem_bottom_track_31,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_31,sb routing mux,cby_1__2_.chany_top_in[15]
1476,0,sb_1__2_,mem_bottom_track_29,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_29,sb routing mux,cby_1__2_.chany_top_in[14]
1477,0,sb_1__2_,mem_bottom_track_29,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_29,sb routing mux,cby_1__2_.chany_top_in[14]
1478,0,sb_1__2_,mem_bottom_track_27,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_27,sb routing mux,cby_1__2_.chany_top_in[13]
1479,0,sb_1__2_,mem_bottom_track_27,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_27,sb routing mux,cby_1__2_.chany_top_in[13]
1480,1,sb_1__2_,mem_bottom_track_25,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_25,sb routing mux,cby_1__2_.chany_top_in[12]
1481,1,sb_1__2_,mem_bottom_track_25,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_25,sb routing mux,cby_1__2_.chany_top_in[12]
1482,0,sb_1__2_,mem_bottom_track_19,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_19,sb routing mux,cby_1__2_.chany_top_in[9]
1483,0,sb_1__2_,mem_bottom_track_19,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_19,sb routing mux,cby_1__2_.chany_top_in[9]
1484,0,sb_1__2_,mem_bottom_track_17,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_17,sb routing mux,cby_1__2_.chany_top_in[8]
1485,0,sb_1__2_,mem_bottom_track_17,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_17,sb routing mux,cby_1__2_.chany_top_in[8]
1486,0,sb_1__2_,mem_bottom_track_15,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_15,sb routing mux,cby_1__2_.chany_top_in[7]
1487,0,sb_1__2_,mem_bottom_track_15,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_15,sb routing mux,cby_1__2_.chany_top_in[7]
1488,0,sb_1__2_,mem_bottom_track_13,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_13,sb routing mux,cby_1__2_.chany_top_in[6]
1489,0,sb_1__2_,mem_bottom_track_13,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_13,sb routing mux,cby_1__2_.chany_top_in[6]
1490,0,sb_1__2_,mem_bottom_track_11,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_11,sb routing mux,cby_1__2_.chany_top_in[5]
1491,0,sb_1__2_,mem_bottom_track_11,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_11,sb routing mux,cby_1__2_.chany_top_in[5]
1492,0,sb_1__2_,mem_bottom_track_9,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_9,sb routing mux,cby_1__2_.chany_top_in[4]
1493,0,sb_1__2_,mem_bottom_track_9,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_9,sb routing mux,cby_1__2_.chany_top_in[4]
1494,0,sb_1__2_,mem_bottom_track_7,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_7,sb routing mux,cby_1__2_.chany_top_in[3]
1495,0,sb_1__2_,mem_bottom_track_7,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_7,sb routing mux,cby_1__2_.chany_top_in[3]
1496,0,sb_1__2_,mem_bottom_track_5,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_5,sb routing mux,cby_1__2_.chany_top_in[2]
1497,0,sb_1__2_,mem_bottom_track_5,mux_tree_tapbuf_size2,sb_1__2_/mem_bottom_track_5,sb routing mux,cby_1__2_.chany_top_in[2]
1498,0,sb_1__2_,mem_bottom_track_23,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_23,sb routing mux,cby_1__2_.chany_top_in[11]
1499,0,sb_1__2_,mem_bottom_track_23,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_23,sb routing mux,cby_1__2_.chany_top_in[11]
1500,1,sb_1__2_,mem_bottom_track_21,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_21,sb routing mux,cby_1__2_.chany_top_in[10]
1501,0,sb_1__2_,mem_bottom_track_21,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_21,sb routing mux,cby_1__2_.chany_top_in[10]
1502,1,sb_1__2_,mem_bottom_track_3,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_3,sb routing mux,cby_1__2_.chany_top_in[1]
1503,1,sb_1__2_,mem_bottom_track_3,mux_tree_tapbuf_size3,sb_1__2_/mem_bottom_track_3,sb routing mux,cby_1__2_.chany_top_in[1]
